"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2010-12","Dec-2010","NATUSD","National currency per US dollar","0","Units",,,1.006217,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2011-01","Jan-2011","NATUSD","National currency per US dollar","0","Units",,,1.003333,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2011-02","Feb-2011","NATUSD","National currency per US dollar","0","Units",,,0.9914,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2011-03","Mar-2011","NATUSD","National currency per US dollar","0","Units",,,0.9889565,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2011-04","Apr-2011","NATUSD","National currency per US dollar","0","Units",,,0.9447143,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2011-05","May-2011","NATUSD","National currency per US dollar","0","Units",,,0.9374545,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2011-06","Jun-2011","NATUSD","National currency per US dollar","0","Units",,,0.9419546,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2011-07","Jul-2011","NATUSD","National currency per US dollar","0","Units",,,0.9281428,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2011-08","Aug-2011","NATUSD","National currency per US dollar","0","Units",,,0.9524783,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2011-09","Sep-2011","NATUSD","National currency per US dollar","0","Units",,,0.9786818,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2011-10","Oct-2011","NATUSD","National currency per US dollar","0","Units",,,0.9861429,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2011-11","Nov-2011","NATUSD","National currency per US dollar","0","Units",,,0.9892727,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2011-12","Dec-2011","NATUSD","National currency per US dollar","0","Units",,,0.9877273,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2012-01","Jan-2012","NATUSD","National currency per US dollar","0","Units",,,0.9613182,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2012-02","Feb-2012","NATUSD","National currency per US dollar","0","Units",,,0.9319524,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2012-03","Mar-2012","NATUSD","National currency per US dollar","0","Units",,,0.95,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2012-04","Apr-2012","NATUSD","National currency per US dollar","0","Units",,,0.9670476,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2012-05","May-2012","NATUSD","National currency per US dollar","0","Units",,,1.002913,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2012-06","Jun-2012","NATUSD","National currency per US dollar","0","Units",,,1.001809,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2012-07","Jul-2012","NATUSD","National currency per US dollar","0","Units",,,0.9712273,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2012-08","Aug-2012","NATUSD","National currency per US dollar","0","Units",,,0.9551305,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2012-09","Sep-2012","NATUSD","National currency per US dollar","0","Units",,,0.96175,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2012-10","Oct-2012","NATUSD","National currency per US dollar","0","Units",,,0.9713478,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2012-11","Nov-2012","NATUSD","National currency per US dollar","0","Units",,,0.9612273,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2012-12","Dec-2012","NATUSD","National currency per US dollar","0","Units",,,0.9558572,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2013-01","Jan-2013","NATUSD","National currency per US dollar","0","Units",,,0.9524348,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2013-02","Feb-2013","NATUSD","National currency per US dollar","0","Units",,,0.97045,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2013-03","Mar-2013","NATUSD","National currency per US dollar","0","Units",,,0.967,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2013-04","Apr-2013","NATUSD","National currency per US dollar","0","Units",,,0.9641818,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2013-05","May-2013","NATUSD","National currency per US dollar","0","Units",,,1.011095,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2013-06","Jun-2013","NATUSD","National currency per US dollar","0","Units",,,1.060064,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2013-07","Jul-2013","NATUSD","National currency per US dollar","0","Units",,,1.090317,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2013-08","Aug-2013","NATUSD","National currency per US dollar","0","Units",,,1.106662,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2013-09","Sep-2013","NATUSD","National currency per US dollar","0","Units",,,1.07807,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2013-10","Oct-2013","NATUSD","National currency per US dollar","0","Units",,,1.051287,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2013-11","Nov-2013","NATUSD","National currency per US dollar","0","Units",,,1.071923,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2013-12","Dec-2013","NATUSD","National currency per US dollar","0","Units",,,1.11338,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2014-01","Jan-2014","NATUSD","National currency per US dollar","0","Units",,,1.128584,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2014-02","Feb-2014","NATUSD","National currency per US dollar","0","Units",,,1.115379,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2014-03","Mar-2014","NATUSD","National currency per US dollar","0","Units",,,1.102526,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2014-04","Apr-2014","NATUSD","National currency per US dollar","0","Units",,,1.073287,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2014-05","May-2014","NATUSD","National currency per US dollar","0","Units",,,1.074239,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2014-06","Jun-2014","NATUSD","National currency per US dollar","0","Units",,,1.067671,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2014-07","Jul-2014","NATUSD","National currency per US dollar","0","Units",,,1.064749,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2014-08","Aug-2014","NATUSD","National currency per US dollar","0","Units",,,1.074885,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2014-09","Sep-2014","NATUSD","National currency per US dollar","0","Units",,,1.104138,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2014-10","Oct-2014","NATUSD","National currency per US dollar","0","Units",,,1.138408,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2014-11","Nov-2014","NATUSD","National currency per US dollar","0","Units",,,1.156109,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2014-12","Dec-2014","NATUSD","National currency per US dollar","0","Units",,,1.213355,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2015-01","Jan-2015","NATUSD","National currency per US dollar","0","Units",,,1.23606,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2015-02","Feb-2015","NATUSD","National currency per US dollar","0","Units",,,1.283787,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2015-03","Mar-2015","NATUSD","National currency per US dollar","0","Units",,,1.293643,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2015-04","Apr-2015","NATUSD","National currency per US dollar","0","Units",,,1.294662,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2015-05","May-2015","NATUSD","National currency per US dollar","0","Units",,,1.264913,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2015-06","Jun-2015","NATUSD","National currency per US dollar","0","Units",,,1.294995,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2015-07","Jul-2015","NATUSD","National currency per US dollar","0","Units",,,1.347436,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2015-08","Aug-2015","NATUSD","National currency per US dollar","0","Units",,,1.371162,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2015-09","Sep-2015","NATUSD","National currency per US dollar","0","Units",,,1.417859,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2015-10","Oct-2015","NATUSD","National currency per US dollar","0","Units",,,1.388679,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2015-11","Nov-2015","NATUSD","National currency per US dollar","0","Units",,,1.397775,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2015-12","Dec-2015","NATUSD","National currency per US dollar","0","Units",,,1.379593,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2016-01","Jan-2016","NATUSD","National currency per US dollar","0","Units",,,1.423036,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2016-02","Feb-2016","NATUSD","National currency per US dollar","0","Units",,,1.403029,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2016-03","Mar-2016","NATUSD","National currency per US dollar","0","Units",,,1.336597,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2016-04","Apr-2016","NATUSD","National currency per US dollar","0","Units",,,1.30447,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2016-05","May-2016","NATUSD","National currency per US dollar","0","Units",,,1.36607,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2016-06","Jun-2016","NATUSD","National currency per US dollar","0","Units",,,1.352016,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2016-07","Jul-2016","NATUSD","National currency per US dollar","0","Units",,,1.328806,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2016-08","Aug-2016","NATUSD","National currency per US dollar","0","Units",,,1.311563,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2016-09","Sep-2016","NATUSD","National currency per US dollar","0","Units",,,1.316802,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2016-10","Oct-2016","NATUSD","National currency per US dollar","0","Units",,,1.312955,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2016-11","Nov-2016","NATUSD","National currency per US dollar","0","Units",,,1.327318,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2016-12","Dec-2016","NATUSD","National currency per US dollar","0","Units",,,1.361386,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,5.63,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,5.61,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,5.61,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,5.69,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,5.87,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,5.96,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,6.05,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,6.19,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,6.21,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,6.28,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,6.37,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,6.39,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,6.43,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,6.37,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,6.43,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,6.48,,
"IR3TIB","Short-term interest rates, Per cent per annum","AUS","Australia","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,6.37,,
