ProductKey;item_status;item_size;item_create_date;product_aging_year;ntile20_unit_price_corp
706e3f959f088ad8256ff77bf8b078fad10c752d;AMONLY;Motor R - Small;2014-02-06 11:16:41.000;-6.0;18
7327c5699c603f8a71ad0bae6a802a5e60839293;SERIES;Motor R - Small;2014-02-20 09:58:43.000;-8.0;20
735f9cc6ca2e3ae390d337501016165d5057c58f;SERIES;Motor R - Medium;2014-01-10 17:22:35.000;-5.0;4
73d8a53bfe9e74d59e832b66687c60391ef3ecef;SERIES;Motor R - Medium;2014-02-10 13:52:52.000;-3.0;12
73deb3859ffa3814df2c21087ba99be2748bc125;AMONLY;Motor R - Small;2014-02-06 11:27:52.000;-8.0;17
750ab02096fa62eb08866c6794fd2bf8d066b456;AMONLY;Motor R - Small;2014-02-06 12:56:40.000;-6.0;14
75f9a70bcf0203d3733faecdeaa742b2a6e8826f;AMONLY;Motor R - Medium;2014-02-13 09:14:02.000;-2.0;7
767608688301042dce88b7967d526f626dbc018f;SERIES;Motor R - Medium;2015-04-14 12:58:30.000;0.0;3
795221496940d6d8d72d4aa316c19a512ce13809;AMONLY;Motor R - Small;2014-02-20 09:59:12.000;-7.0;18
7d36cc79ffdccca7a84a3050367c69956d593350;SERIES;Motor R - Small;2014-02-20 09:58:17.000;-1.0;17
82fb9c1b1cfd8ab3a41ec64b18c4a531e55c5cd6;SERIES;Motor R - Medium;2014-05-16 11:05:20.000;-2.0;7
83b80e6d3b9e4ad9b34c8a7e3c2eee08d7041957;SERIES;Motor R - Medium;2014-02-13 09:11:52.000;-5.0;6
841fab38a5736bfac9d508cb03b4fd4ac85c0ef6;SERIES;Motor R - Medium;2014-02-13 11:22:34.000;-6.0;5
84eedd134ca68a5005a0d2e5508a4646b054a126;SERIES;Motor R - Large;2014-02-20 09:06:53.000;-5.0;1
8858aa56789ce9d8b57664bb2dc9cfd3942c9c33;SERIES;Motor R - Medium;2014-02-10 13:54:24.000;-7.0;11
88613b84e1effee578d37f1432bc6580bd953898;SERIES;Motor R - Medium;2014-02-17 11:11:21.000;1.0;3
88a89791ef89706e9ce201ff52cf9ee0a3090134;AMONLY;Motor R - Medium;2014-02-11 12:49:14.000;-3.0;4
8a6d8df8781c53f0809c5d0d87618bef04064470;AMONLY;Motor R - Small;2014-02-06 11:33:26.000;-4.0;15
8e0fbf4c0b3353c0dbb7ad1c0b005b3c716ac790;SERIES;Motor R - Small;2014-02-07 15:07:22.000;-1.0;11
8fc270bfd92ab86699fe86a5fd2623d8c30aec88;SERIES;Motor R - Large;2014-02-19 12:32:03.000;;1
8fec1d14e55bf331eb985924077b105f2c9f22d2;SERIES;Motor R - Large;2014-02-18 10:13:21.000;-1.0;3
91aed46a46a9f506ea186f835ec5b57dc84d7796;SERIES;Motor R - Small;2014-02-06 12:56:44.000;-6.0;15
922bf1eedd0abd3fc005f7d285d1c0a8405954a7;SERIES;Motor R - Medium;2014-02-12 08:59:17.000;-7.0;3
9262ece287d39a581b04e7307c5bb865c878f05e;SERIES;Motor R - Medium;2014-02-12 09:00:59.000;1.0;3
929720fb74b60ca00ce193c76bbe9c9125c07410;SERIES;Motor R - Medium;2014-02-17 14:22:35.000;1.0;7
93f543913003a719941d81763101b7e9b68a18c3;SERIES;Motor R - Medium;2014-03-27 09:15:13.000;-3.0;11
964fae5b37386f94ab147b86378373d0b471ecbb;SERIES;Motor R - Medium;2014-02-10 13:56:13.000;1.0;8
965a5d9f9ef8c6b30b8f5934b01d7a7afbeb67d2;SERIES;Motor R - Medium;2014-01-10 18:34:12.000;2.0;3
9abbdbdf4081c7f5dfa58d763ed6e0e410d5a1f0;SERIES;Motor R - Medium;2014-02-20 09:58:13.000;-2.0;7
9c14cf96d19fb6c22bcc5342055ed52e165b4127;SERIES;Motor R - Medium;2014-02-17 16:09:55.000;-5.0;2
9c3998cc2f9fa58057f79f83f609032f498a9fc9;SERIES;Motor R - Medium;2014-02-13 09:13:40.000;-6.0;10
9d0c763788fb84e4c9d5e0744c160e8fcfdccdf6;SERIES;Motor R - Medium;2014-02-10 13:52:47.000;0.0;12
9e5b5d445bb530f2f20f6fcb3d04d1c34e652bab;AMONLY;Motor R - Small;2014-05-29 11:05:44.000;-2.0;20
9f23d1a86e3e42d6f599fe1449c844992fd22309;OBSOLETE;Motor R - Large;2014-02-20 09:05:17.000;-4.0;1
a187ddd38571c053880b04c87d940f0194929d1e;SERIES;Motor R - Small;2014-04-24 17:46:21.000;1.0;4
a327bcef0cb7982c5562b74826926d3f1767da7c;SERIES;Motor R - Medium;2014-02-20 09:57:25.000;-7.0;4
a51bb25c35fc9efd62ba40dc1d8114c2031a897b;SERIES;Motor R - Medium;2014-02-11 12:47:40.000;1.0;8
a58c8ca823ffa86ce1e271a5e95347399bf3cac3;SERIES;Motor R - Large;2014-02-18 10:32:58.000;0.0;1
a63a5fc806b1d616c7a1eae32ba35e0695d690a4;SERIES;Motor R - Medium;2014-02-10 13:54:48.000;0.0;8
a9b088c0bd41a20b38b5cf200e3ab43e61ce7808;SERIES;Motor R - Medium;2014-02-20 09:58:18.000;2.0;10
aa3e95e02dd54ffefc3af5cafc464e0fea4933f9;AMONLY;Motor R - Small;2014-02-07 15:02:50.000;-7.0;11
ac061352a3b2546f996f59ad4ec0a14966f7a091;AMONLY;Motor R - Small;2014-02-06 12:55:03.000;-3.0;13
ad46d82d16c92d82f5006731cca2e66610f4f921;SERIES;Motor R - Medium;2014-03-27 09:37:48.000;-3.0;4
b128fbdd679ac4abedc89ed819c49457c6838e52;AMONLY;Motor R - Small;2014-02-07 15:02:22.000;-6.0;13
b16daa8a7fa851eded7e63e1568b6ecad6fc7197;AMONLY;Motor R - Small;2014-05-29 11:05:42.000;-4.0;10
b2e050a42c9b36d480c9eb3b0714396d94dff5f1;SERIES;Motor R - Medium;2014-02-17 11:11:18.000;-3.0;7
b4633caceea89c15f285c9bd53edaddcdea16089;AMONLY;Motor R - Medium;2014-02-11 12:47:24.000;-7.0;7
b46e4df8a44878640e23d04951791c11ae19dede;SERIES;Motor R - Small;2014-02-07 15:02:54.000;2.0;14
b50129a125d3ab51863c8e26a6307cd5ed502777;SERIES;Motor R - Large;2014-05-29 11:05:43.000;-6.0;1
b58fc15d525456557800a24ef2179b0205ffdf4a;SERIES;Motor R - Small;2014-05-29 11:05:44.000;2.0;13
b6b52efc7b497a4a9c3a793e64576dfab3985001;SERIES;Motor R - Medium;2014-02-17 16:09:45.000;0.0;3
b7725f0ebc5729522bb1128282ba73784c580845;SERIES;Motor R - Medium;2016-04-08 11:13:09.000;0.0;6
b83cafb0181ab672f9ca8045cf5f493e65c943a6;SERIES;Motor R - Medium;2014-03-20 19:02:24.000;1.0;4
ba4ed8998f78ace69e754bd5d7c547510b3ab2e1;SERIES;Motor R - Medium;2014-03-27 09:15:17.000;-3.0;10
ba9e5cf9cd670565d8f00e407d7dada659fcfaf8;SERIES;Motor R - Medium;2014-02-11 12:48:44.000;-2.0;10
baf977103e181dda62075d4d7a9c934b636384e9;PRESERIES;Motor R - Medium;2014-02-20 19:10:54.000;1.0;3
bb8e25312adfd6081353be937a1cd43bd8faf6ac;SERIES;Motor R - Large;2014-02-18 10:31:35.000;1.0;1
bc86b0658ba8037380308581d3facc4412bd214b;SERIES;Motor R - Small;2014-02-07 15:07:49.000;-7.0;10
bcd3a660d6581d163d34c3a8ade79820199f2315;SERIES;Motor R - Medium;2014-02-11 12:48:29.000;2.0;6
be666a0e79921f15cc0fc9536eb248ea6350c537;AMONLY;Motor R - Large;2014-02-18 10:13:34.000;-7.0;3
bf4b01c9bf8a52983c17c34aefb9eede7ac26037;AMONLY;Motor R - Small;2014-02-06 12:54:48.000;-4.0;15
c06451288201798f6552a5b17c2f257256034136;SERIES;Motor R - Medium;2014-02-17 16:09:02.000;-7.0;8
c1042551bf498ff3d90b205b375f956d03f64f88;PROTOTYPE;Motor R - Medium;2014-02-20 09:55:15.000;;2
c2514f693c8000833c8a24184448daab34d4737f;SERIES;Motor R - Small;2014-02-07 15:07:15.000;-1.0;15
c492d3d464608625b237d280f1ae39d6389c16ff;SERIES;Motor R - Small;2014-02-07 15:06:10.000;-8.0;9
c7863a046bb8c2eabb6727038cab4460ce17e8dd;AMONLY;Motor R - Medium;2014-02-13 09:12:35.000;-7.0;4
c8c75cb52eccf7a6c008a782fc408ed895bdfaf5;AMONLY;Motor R - Small;2014-02-06 11:20:15.000;-5.0;18
c9c76bdc02943586b67fd9a43cd2d1f06a338cdb;AMONLY;Motor R - Large;2014-02-18 10:31:34.000;-3.0;1
cd7d236983427c356ace602192b357fb46c868c4;SERIES;Motor R - Small;2014-02-10 10:14:21.000;-2.0;13
cdabb2998c634afc8a53e002f5442688083d05ea;SERIES;Motor R - Small;2016-04-04 07:27:55.000;0.0;14
ce042e1b6a476b77f25a12fe9d35ce6d4d06cc35;SERIES;Motor R - Large;2014-02-20 09:05:52.000;-6.0;1
cf1028a5f554fbcce7c78d57d6e075806f152189;SERIES;Motor R - Medium;2014-02-12 09:00:19.000;-4.0;11
cf69eaa5e0366f911c5c15eafb93f9bd3cc63c75;SERIES;Motor R - Small;2014-02-06 12:55:09.000;-3.0;15
d3420985281b67333f5f6aa176236298f4389b2d;SERIES;Motor R - Medium;2014-02-13 09:11:51.000;-2.0;11
d40daa7cb641dc116fa9c687b8351725ad925fa1;AMONLY;Motor R - Small;2014-02-06 11:20:04.000;-6.0;14
d5342353631c1f2a60d1b177089d87b5324d9bac;SERIES;Motor R - Medium;2014-02-13 11:22:41.000;1.0;4
d63ffc7e7b6c5597c76b668bb8d112c6b964daf1;AMONLY;Motor R - Medium;2014-02-11 12:47:31.000;-5.0;8
d833291c77028fcd062bd64c79e17ae2d3f81d59;SERIES;Motor R - Medium;2014-02-12 08:58:05.000;-2.0;6
d92ae0a766ddae5625e2f90b4944558482a93ba6;SERIES;Motor R - Large;2014-02-18 10:31:54.000;1.0;2
e0239a58dfb6c04f0c5c7de2140f46f3f65941d4;SERIES;Motor R - Small;2014-02-13 13:36:49.000;1.0;16
e0a638f841d2a6c27bb9cd418306e39001a0ab30;SERIES;Motor R - Small;2014-02-07 15:09:06.000;0.0;10
e5c8dbb09189f6245d38f4c687440ad0ababb67e;SERIES;Motor R - Small;2014-02-20 09:58:17.000;-6.0;11
e736ed330e6d5a36e6e283427d0e9ef50fed5fa5;AMONLY;Motor R - Medium;2014-03-27 09:15:17.000;-4.0;6
e755d826d5ed95c589d779d14d66c48b830f36cf;AMONLY;Motor R - Large;2014-02-20 09:59:12.000;-6.0;5
ea057a28104169ae994b83c469310b71479d0bf6;AMONLY;Motor R - Small;2014-02-06 11:33:36.000;;13
ea099a889c9db435b96badbe27e426fbd2409eee;AMONLY;Motor R - Medium;2014-02-11 12:48:43.000;-6.0;9
eaa4c74405ef5622859b2a600bc984d7daf10645;AMONLY;Motor R - Medium;2014-02-11 12:48:22.000;-7.0;6
ee257dfc8df2e24620128a34b585dce008d5e49a;SERIES;Motor R - Medium;2014-03-27 09:37:48.000;-1.0;4
ee4b62101dc6a96c10affcc3b8ffb95d20a658f0;SERIES;Motor R - Medium;2014-02-13 09:14:14.000;-6.0;3
ef0cc5156a468d9b816f8258dec023d0da95e394;SERIES;Motor R - Medium;2014-02-13 09:11:50.000;-3.0;1
f0014055b650742f3bad59e8b0333653d2a22a76;SERIES;Motor R - Small;2014-02-07 15:08:19.000;2.0;12
f095b64d723b8884852ceca2540b16b443468531;SERIES;Motor R - Medium;2014-02-11 12:48:47.000;-4.0;13
f249ef9501f0fa3b014399afcb3e2430cea7196b;SERIES;Motor R - Medium;2014-02-17 14:24:37.000;-2.0;3
f5c41bf435f4e1b871faaa49be0589f245b80cff;SERIES;Motor R - Large;2014-02-19 10:01:35.000;-5.0;2
f6459c513c1909130de730db1842ac3cef157e90;AMONLY;Motor R - Large;2014-02-19 12:32:27.000;-7.0;1
f758153605b5dfaab24fd584886d2676b7b3e151;AMONLY;Motor R - Medium;2014-02-11 12:47:48.000;-8.0;10
f7fc758f7041d0228b3c0f1a1fd2b1869f6fab0a;SERIES;Motor R - Small;2014-02-10 10:15:12.000;-3.0;11
f9763780a2a982ac02cb422085f8a03438ab5cdb;SERIES;Motor R - Small;2014-02-07 15:09:00.000;0.0;11
fd0049129dcca2ee89e9fa6633ec0b14ad4255f5;SERIES;Motor R - Large;2014-02-18 10:31:24.000;-4.0;2
0038af1f579a8c1f9053ad666cbeda9f86b117bd;SERIES;Motor R - Small;2015-05-29 14:11:51.000;1.0;14
009bf59459f93e9c2ff405b3ebe832eadcd504a3;SERIES;Motor R - Medium;2014-02-12 09:01:03.000;-4.0;3
00adec758ae1392d8c332065142c815661893f02;AMONLY;Motor R - Small;2014-02-06 12:55:01.000;-1.0;11
046769f37dd38eb7f02a62ae42247048df0f22cd;SERIES;Motor R - Small;2014-09-29 14:35:55.000;2.0;15
051052906486dc2142a1f276e57c7b71960e764b;SERIES;Motor R - Medium;2014-02-17 14:24:24.000;0.0;2
065657169224934c77429117f8abd9d7d8f231b2;SERIES;Motor R - Medium;2014-02-12 08:59:25.000;-6.0;1
085cd4dcbe51fdd5baf9a12f6905e1ce5fac9f43;SERIES;Motor R - Medium;2014-02-12 09:00:37.000;-1.0;4
08810eb51b689f431b36f86cffadc067aadda900;SERIES;Motor R - Medium;2014-02-10 13:55:57.000;-6.0;10
0b364ffd983ce2255980003d6ca01b1dc961d109;SERIES;Motor R - Medium;2014-02-17 16:09:16.000;-1.0;3
0cf4ad6ef24e5aba178e0e3d72902ae28011e58d;SERIES;Motor R - Small;2014-02-07 15:07:19.000;-4.0;13
0d61b77b4a8f2092e3526d920dbf6e1ff62c8942;AMONLY;Motor R - Large;2014-02-20 09:58:27.000;;3
1140b7e9dc4f4a729d84d28db0db88237eedc673;AMONLY;Motor R - Medium;2014-02-11 12:49:09.000;-6.0;2
11a6df43b9bba8d7b2263f9c7b4c8820a50ea2b3;SERIES;Motor R - Small;2014-02-07 15:08:54.000;-2.0;7
11c3fa33841767abf763dc9457c50f293baeab79;SERIES;Motor R - Medium;2014-02-12 08:59:17.000;-3.0;7
120c7db5583a525650571fb913591d377c6933a7;AMONLY;Motor R - Medium;2014-02-20 09:58:11.000;-4.0;10
168ab115da642441b881a7d0a7d60486a25943c0;SERIES;Motor R - Medium;2014-02-12 08:58:10.000;-7.0;9
16b5f2ec3519e2e17353b63b5778d5d81efd1e13;SERIES;Motor R - Medium;2014-02-17 16:09:52.000;-6.0;3
16dfb7d91b2df85252ddcb435806e532aa072818;SERIES;Motor R - Large;2014-02-19 12:32:16.000;-2.0;1
1707def85cf54291dbca75546c539986b2931c61;SERIES;Motor R - Medium;2013-12-04 08:12:15.000;1.0;3
17418df4dde339171ed0e9028d57b876c52be19b;SERIES;Motor R - Medium;2014-05-29 11:05:43.000;-7.0;12
18907f52da141d076001a805dfbd70eca310ee54;SERIES;Motor R - Small;2014-02-07 15:08:40.000;0.0;11
19c17179f5f754c56bd7cbb06960ea009ec4d426;AMONLY;Motor R - Small;2014-02-06 12:55:16.000;-5.0;13
1a4ed20c55015adf17a46518ee41523678934c17;AMONLY;Motor R - Large;2014-02-20 09:06:01.000;-4.0;1
1b2c47cd6f662b2a11d84116e87f84b991b63ca8;PROTOTYPE;Motor R - Medium;2013-11-28 14:58:30.000;1.0;20
1b94834b4a1e1d08bdc61ce3064a1fa913174e31;AMONLY;Motor R - Small;2014-02-06 12:54:54.000;-7.0;15
1dc5eba3c0187d6d6b8109d2550afd97d6b6e542;SERIES;Motor R - Small;2014-02-10 10:15:58.000;-2.0;11
1e92e9d7fc30d50e375749d179fec380264e5cd0;SERIES;Motor R - Medium;2014-01-09 14:38:47.000;-7.0;12
1f437985c8fda168a048d58648f415d6b9dca4cb;SERIES;Motor R - Large;2014-02-18 10:32:48.000;-6.0;3
20a9954fe655bc40f363737c6718e5125f16cdbd;SERIES;Motor R - Medium;2014-02-13 09:13:45.000;-5.0;3
2173c2d33b862aebae585ce47be576544710a9df;SERIES;Motor R - Small;2014-02-07 15:05:26.000;-5.0;12
24a7b4fe60110583960482c01d47274890c9db8c;SERIES;Motor R - Medium;2014-02-17 11:11:04.000;-7.0;4
24cdc0d0acbc7ea6548dfc081a36e583a99be26b;AMONLY;Motor R - Medium;2014-05-29 11:05:43.000;-6.0;5
24da71396e27876884991d93412d29067ac93c15;AMONLY;Motor R - Medium;2014-02-10 13:55:58.000;-1.0;7
2504cece8d38c5c0e1213530c4b0ebc4f4847052;AMONLY;Motor R - Small;2014-05-29 11:05:42.000;-8.0;14
2671920daba6cf46a6599e4611fb54dfaec385a4;SERIES;Motor R - Small;2014-02-20 09:58:43.000;-4.0;13
26d77b8ca7e4c6577c4ce6c8469d49ea8299dc75;SERIES;Motor R - Large;2014-02-18 10:33:34.000;2.0;2
26e21a781e85c500a8aa7483fd455b78dcf43e56;SERIES;Motor R - Medium;2016-07-08 12:18:36.000;0.0;5
26e9260d3e4e3c25343a150d0d6917407637225b;SERIES;Motor R - Small;2014-02-07 15:09:02.000;-2.0;11
2738ec45b8bfc24419e8d08db0cc1474bf353bf1;AMONLY;Motor R - Medium;2014-02-12 09:00:45.000;-5.0;8
2b20ac926e905067d32b79e9946a071b4d267245;SERIES;Motor R - Medium;2014-02-13 11:21:53.000;0.0;2
2b46c0c60510ad93aa95eb200f82e442f3f889e1;SERIES;Motor R - Medium;2014-02-10 13:54:38.000;0.0;9
2bb151f7a1c388a429d5299d507463ec77722155;SERIES;Motor R - Large;2014-02-20 09:05:55.000;2.0;1
2bece002079456e16b68278085d445d862083656;SERIES;Motor R - Small;2014-02-10 10:14:25.000;-3.0;11
310a0aeb1ae4a59b24e2fc161331ae852e50bd15;AMONLY;Motor R - Large;2014-02-20 09:06:55.000;-3.0;1
328c5d42cd268349b0cbe46c1cc9aeda67ff3cbb;SERIES;Motor R - Small;2014-02-07 15:04:32.000;-1.0;12
32b79a0a209f7a7b3172c7734cba89d4e1a0a5cf;SERIES;Motor R - Small;2014-02-07 15:08:39.000;-4.0;12
333f355c7cbf340d3efd8a5ac5336a9114cbe8db;AMONLY;Motor R - Small;2014-02-06 11:20:21.000;-5.0;20
381a71bcab9e909d8db553ebe202d240de3299b3;SERIES;Motor R - Medium;2014-02-10 13:52:47.000;-3.0;6
391fd3d50495976725661b388dcc3ad8169b678f;SERIES;Motor R - Medium;2014-02-13 09:14:02.000;2.0;2
3b1b597723e2d7115673ee724df531da13f34b1c;AMONLY;Motor R - Medium;2014-02-13 09:12:13.000;-7.0;2
3b769a577149573f64a05bc053c78d02e8581217;SERIES;Motor R - Medium;2014-02-13 10:25:39.000;1.0;3
3bc247aa2d03804e6466ebcd342b0edce630408a;SERIES;Motor R - Medium;2014-02-11 12:47:59.000;-2.0;6
3d7d4a5417fc4cb16f8339412449f6c532d01904;SERIES;Motor R - Medium;2014-02-11 12:47:35.000;0.0;8
3d9a0b3b4cb5d0b95d4a4777641dcdb09c64b87b;SERIES;Motor R - Medium;2014-02-07 17:12:46.000;1.0;4
3fc392f9fbc07cc913ef35d8aac86d09eaba4672;SERIES;Motor R - Medium;2014-03-27 09:42:11.000;-5.0;10
3ff820ef62096d3a3aefb0e295c935d1f6aeb8dd;AMONLY;Motor R - Medium;2014-02-13 09:14:34.000;-7.0;3
401c873f9472d9d9b15d27773af470e75526a9e7;SERIES;Motor R - Small;2014-02-10 10:14:22.000;-1.0;13
4089999f3ec2744a3c6f3f3e8b0aede9f96bb839;AMONLY;Motor R - Large;2014-02-20 09:05:26.000;-8.0;1
4141c200548008a7a9c2b422e51f7f834356a4d2;SERIES;Motor R - Small;2014-02-20 10:08:38.000;0.0;16
4272525cd2ae6bc92d7df3c91a9fb06ed4694067;SERIES;Motor R - Medium;2014-02-13 09:14:23.000;-5.0;2
42da84d1b1d6d03bbae6207286c2ed8e87a39417;AMONLY;Motor R - Small;2014-02-06 12:55:05.000;;20
4370ae398e12e0955b591ee73d3ac50b1f3aba04;SERIES;Motor R - Medium;2014-01-10 18:34:12.000;-5.0;3
4560f2b056c46a9c05a284fbb5b8be5821f51f20;SERIES;Motor R - Small;2014-03-07 15:08:24.000;1.0;9
46e5de9a5f6fe3b0299d98c35189964f51c6209b;AMONLY;Motor R - Small;2014-02-06 11:33:36.000;;16
480f4ecdd79bc6c386f36148368df31761173153;AMONLY;Motor R - Large;2014-02-18 10:34:00.000;-2.0;2
4b2cea8c7d119de62f36e0ecab4bed08b89c16cc;SERIES;Motor R - Small;2014-02-07 15:08:10.000;-3.0;14
4b3c38c9e6ecc3048514d7694d4f1c1dd4dc5dcf;PRESERIES;Motor R - Medium;2014-02-20 10:09:28.000;-2.0;3
4e268102798ae567e1042ff3ca151825f74dd841;OBSOLETE;Motor R - Medium;2014-05-29 11:05:42.000;-7.0;1
4edfead64db598f5044f5920f79503784d2ae5a4;SERIES;Motor R - Large;2014-02-19 12:31:46.000;-6.0;1
4f268f5d3fd5d8584ce9f492a3f45ee6bcb3dda8;SERIES;Motor R - Medium;2014-02-17 14:23:24.000;-4.0;7
5038aa3b5935cc39e71bf01f8a497aefaea4cec9;AMONLY;Motor R - Small;2014-02-06 11:16:44.000;-6.0;18
525d97c56f997645e42519e40fc401e8c7c84850;SERIES;Motor R - Medium;2014-02-20 09:58:32.000;0.0;11
56b372841379366a105a3deb56e9cff61f92f2cc;SERIES;Motor R - Small;2014-02-10 10:14:52.000;-2.0;9
56cbbdcf3c772598a7adcc27d7af1d31e1d53d10;SERIES;Motor R - Medium;2014-02-13 09:13:34.000;-2.0;6
592b54f52f38be3063b3a5cfb1968817da0eba8d;SERIES;Motor R - Medium;2014-02-10 13:52:23.000;2.0;8
5b25705b53947490c942406ec30cc866a52f70d6;OBSOLETE;Motor R - Large;2014-02-19 09:59:47.000;-6.0;1
5b4fdf9cf0cc606d95dab21c69cbff528808e275;AMONLY;Motor R - Small;2014-02-07 15:07:30.000;1.0;8
5ecdd314f91734489493ed2e70dd1a59fd67a6fc;PROTOTYPE;Motor R - Medium;2015-02-17 08:50:39.000;0.0;7
60c606c85911408784381efdc3b0ff789626c5ae;SERIES;Motor R - Small;2014-03-26 14:02:49.000;2.0;17
64330b3b6052eee634efa220a00981008a7c9c75;AMONLY;Motor R - Small;2014-02-10 10:14:47.000;-5.0;7
644ce4cd6a4c30c2d0715622210539943be9df95;AMONLY;Motor R - Medium;2014-02-13 17:08:05.000;-6.0;5
64ef4b1333d28fe33a5e5c3c1a04b4470a4b37d0;SERIES;Motor R - Medium;2014-02-10 13:52:36.000;-6.0;12
689bff2b2dd207b7bdaa6172a609da95729c340b;SERIES;Motor R - Small;2014-02-07 15:09:00.000;-5.0;15
6a1de672daaa7d67c2e77d57e785d296f999d1cb;SERIES;Motor R - Medium;2014-02-13 09:13:49.000;-8.0;9
6fd198082347ee839fe0fc19b0a1f26ae667381d;SERIES;Motor R - Medium;2014-02-13 09:13:49.000;0.0;4
7194f9190249d7944baf2772475b03e71c39e3b2;SERIES;Motor R - Large;2014-02-18 10:33:33.000;1.0;1
7487ae12501f7c77c17749f0adca56406bb9aad7;SERIES;Motor R - Medium;2014-02-17 14:24:49.000;-1.0;4
7873e03cc57bd29da76686d970fc69dd5cf57ee0;SERIES;Motor R - Large;2014-02-18 10:34:50.000;-3.0;1
78c3486e0033a53989a734e7457562aa3da151cf;SERIES;Motor R - Small;2014-02-07 15:04:17.000;-1.0;13
796540e713ccf2ff757c22935b24d56524e8a5e6;SERIES;Motor R - Small;2015-04-29 11:17:59.000;0.0;9
7a0763e2eb42f298693d04a0cfbe385ec4c57f7c;AMONLY;Motor R - Small;2014-02-06 11:16:39.000;-3.0;13
7aac2d1d3d2e6c94cf13c198205c35af913d41aa;AMONLY;Motor R - Medium;2014-02-13 09:13:47.000;-8.0;5
7b8b5846c69163f3106d4b4be1325692b547dc65;SERIES;Motor R - Medium;2014-02-11 12:49:12.000;-4.0;8
7c509b2589ed6cf4d7e3ec49d89a6d8cc4eb12f4;SERIES;Motor R - Large;2014-02-19 12:32:36.000;-7.0;2
7dc476f1edc0c2eb37f41e8ce0bfb8fbe2d24ee2;SERIES;Motor R - Medium;2014-01-13 09:34:58.000;-8.0;7
7eb7ae2337fe6226b0fd0577dc8019911b655cc4;SERIES;Motor R - Medium;2014-02-17 14:23:06.000;1.0;2
81c11bd504837ea1d4e59c4fd1dc3c887950e98c;SERIES;Motor R - Medium;2014-02-20 19:10:41.000;-4.0;5
8208507558f86651a27d51ebfffd2d91566496ac;PROTOTYPE;Motor R - Medium;2014-02-28 09:50:12.000;-3.0;7
825e79c03d8612a714e7eb96e29a7a394bca3848;SERIES;Motor R - Small;2014-02-10 10:14:50.000;0.0;11
8383d4762cb1670ed73da26f7f7ef3c2bb2f7b70;SERIES;Motor R - Medium;2014-05-29 11:05:44.000;-2.0;6
84cca72bc01d8cc0c2f940d89062cdd1b53df224;SERIES;Motor R - Large;2014-02-18 10:31:27.000;-3.0;2
861f105579edd771dbcfa8eda5676d82fe211d21;SERIES;Motor R - Small;2014-02-20 09:58:34.000;;19
8872ec0e8e3c06331dc49c3b9dde8930352f2b2a;SERIES;Motor R - Medium;2014-01-10 18:51:38.000;-6.0;4
8a577cb88c022cc7e13fa3270d4500a931aeca7f;SERIES;Motor R - Medium;2014-01-29 16:42:28.000;1.0;7
8b79b6df4d1113da7db4e9b0bdb52caa46a63f15;SERIES;Motor R - Small;2014-02-10 10:15:10.000;-2.0;10
8f467a20f75146fccc527ef4f5ac088fe5a1c9fa;SERIES;Motor R - Small;2015-01-13 08:48:09.000;0.0;10
918590b111c0d9375a100e9ab1a89247a703dd1e;PROTOTYPE;Motor R - Medium;2014-02-17 16:09:07.000;-1.0;2
966db9bc4f8870e622b643e933553765a5927803;SERIES;Motor R - Medium;2014-02-13 10:25:39.000;-3.0;3
97370411974a0abb7d73b8b0ed90a745fdc8d647;AMONLY;Motor R - Small;2014-02-04 09:19:07.000;-7.0;13
97815d95af6240846bac9e0bfd3273fd8bce0800;SERIES;Motor R - Small;2014-02-20 10:08:44.000;0.0;17
99f1981e831b310289cbcc15136b7acb91aa9232;SERIES;Motor R - Small;2015-02-04 15:47:12.000;1.0;11
9cd7d04dd23f4d62833f152e6cd7416608df2367;SERIES;Motor R - Small;2014-02-07 15:09:18.000;2.0;14
9ce0f06c76ec35ccc346c0ca1955598f3d0c149d;AMONLY;Motor R - Large;2014-02-20 09:59:03.000;-6.0;8
9e8a7335406d0cc8e16e7cf13218a46bf7982367;AMONLY;Motor R - Medium;2014-02-13 10:25:36.000;-2.0;1
9f4ac4d53fba2b4c947e5e94ee09db4fe5e98f9a;AMONLY;Motor R - Medium;2014-02-11 12:47:23.000;-4.0;9
a2d382aca3d5ef41534b8cd6465e09f36621ed74;SERIES;Motor R - Large;2014-05-29 11:05:42.000;-1.0;2
a34a9bef5a83bcfc6d912b05d82614485ca5b822;AMONLY;Motor R - Large;2014-02-19 10:01:28.000;-1.0;1
a357a7e387bcf41435b39a45445d0789b9cfcc11;SERIES;Motor R - Small;2014-02-10 10:15:05.000;-3.0;11
a3edb95e03c705a1a3aa17a931703f447e5d1d85;AMONLY;Motor R - Small;2014-02-06 11:16:36.000;;13
a5792e48a5c3f0bcb1befdffd4b4023251f71aee;SERIES;Motor R - Medium;2014-02-17 11:11:14.000;-7.0;3
a65acd0abf9ec0e2a77bfd5623025ef2f9a3edd7;AMONLY;Motor R - Large;2014-02-19 12:31:30.000;-8.0;1
a8d42f6aabe29a41e21089983f3f09beaf802495;AMONLY;Motor R - Small;2014-02-06 12:54:46.000;-7.0;19
a94a72d2af6618e0d6f60e2881383aeea4921588;SERIES;Motor R - Small;2013-11-21 15:20:55.000;3.0;10
