CustomerKey;geo_zone;Customer_name;cust_type;cust_category;cust_aging_year;customer_since;cust_country_code
ff5ec7b5970863cf8d607c818c09396a1fe45ea9;Europe;Client numero 2663;OEM; customer;3.0;2004-10-08 00:00:00.000;SVK
03717d218af0121fa65c1ddc0368808f8d3924df;Europe;Client numero 1525;distributor; customer;0.0;1901-01-01 00:00:00.000;FRA
0e81db2d1941f8101e0e92066574174ec690c19f;Europe;Client numero 3272;aftermarket_only; customer;1.0;2011-06-16 00:00:00.000;DEU
0ecffb259d42c04783a6654ea1655b700cca0c92;Europe;Client numero 511;OEM; customer;4.0;2003-11-25 00:00:00.000;ITA
14f0698835d31a108442b11500c0ec48793f8aa5;Asia;Client numero 3292;distributor; customer;0.0;1901-01-01 00:00:00.000;JPN
185a4c107c4e209f30c3707232bf20bdfaa4cfd2;;Client numero 144;aftermarket_only; customer;0.0;2008-01-28 00:00:00.000;
18fd8324f38c7a2b309198eddd546a497e1d8988;Europe;Client numero 3257;OEM; customer;0.0;1901-01-01 00:00:00.000;NLD
26580303b257c27d33565956e6fbcbc27a0f817c;Europe;Client numero 657;aftermarket_only; customer;0.0;2013-08-06 09:23:26.000;FRA
7a6cef8e4d589618c54b947653cf79509bf360a3;Asia;Client numero 2289;aftermarket_only; customer;0.0;1901-01-01 00:00:00.000;JPN
7bcb36b3f3223db816608ebaab0df10dbc64b445;;Client numero 2272;OEM; customer;0.0;2008-07-28 00:00:00.000;
8b926229eab9706b54304a55b15080f04c80f959;Asia;Client numero 3578;OEM; customer;0.0;2014-09-04 11:09:17.000;CHN
8d5c447ee925263ff08b70864e744d3262a23976;Asia;Client numero 1772;distributor; customer;0.0;2013-04-17 10:23:52.000;CHN
d07b0e907afdeb549c860379944acd655dc047e4;Asia;Client numero 2298;OEM; customer;0.0;2012-06-04 07:37:12.000;CHN
f20a41beefe03a4f46deb74b2280a1947a4b1d81;Europe;Client numero 1005;OEM; customer;0.0;2011-07-01 00:00:00.000;ITA
006d5d1c7bd7ed215c8eb7bc3b1a363be9f98036;Europe;Client numero 405;OEM; customer;2.0;2013-03-13 15:25:16.000;ITA
00a6743aa103c361a601f3d4f9d3a36e076ec79b;Asia;Client numero 2846;distributor; customer;2.0;2004-11-09 00:00:00.000;CHN
218870ccc732d55159b31a4030b32b5bbe251743;Europe;Client numero 2265;OEM; customer;1.0;2006-04-19 00:00:00.000;GBR
33762b67ad75dc8740293af02afb2bcd7f17d95f;Europe;Client numero 628;OEM; customer;0.0;2009-09-22 00:00:00.000;GBR
52048d24fea569c8b674b2ac5676a9349585ca8b;Europe;Client numero 384;OEM; customer;1.0;2006-06-26 00:00:00.000;FRA
58a3ee8b117722f4c35acef51520f7f26ad6cd27;Europe;Client numero 3;OEM; customer;0.0;2013-08-29 09:36:03.000;HUN
6720d2fabf90740f956ac3e7065b59966a231151;Europe;Client numero 2011;OEM; customer;0.0;2007-11-21 00:00:00.000;FRA
687131de7793815587eb068dcb388b2a2e354702;Europe;Client numero 449;aftermarket_only; customer;0.0;2013-03-27 11:53:29.000;IRL
6f3a2366a3c4452beac0e9eff2755fd2627b8ca6;Europe;Client numero 236;OEM; customer;1.0;2012-07-24 14:53:37.000;ITA
78261c8f0ffb37b01c66a8e67f9c67dbf6aa50dc;Europe;Client numero 1223;aftermarket_only; customer;0.0;2007-02-14 00:00:00.000;DEU
bb82c2c7ff66efadd3aa5623fe5771e3e44f5afd;Europe;Client numero 165;aftermarket_only; customer;0.0;2007-10-26 00:00:00.000;DEU
e4b7018819fe6b28b247973adcf91514286673b0;Europe;Client numero 452;OEM; customer;0.0;2015-04-28 16:58:42.000;GBR
faf278870e8f018c7eace8c5d3ae350753f4a641;Americas;Client numero 2656;OEM; customer;0.0;2013-01-14 15:59:05.000;USA
0de684fae3fb3d876016c65f50cc4ba1b8f044fa;Europe;Client numero 1851;aftermarket_only; customer;3.0;2007-02-01 00:00:00.000;CZE
22406dd079bb7b09fdb50b1de1b7b3d2beda9838;Europe;Client numero 3411;OEM; customer;0.0;2007-03-12 00:00:00.000;CZE
25bf917dbdce75775a513dfc8067f3d64e8e9a1c;Europe;Client numero 2248;OEM; customer;1.0;2012-10-08 15:06:26.000;FRA
3e2c374115c23fc90cd5a77759173b73ce738433;Europe;Client numero 2293;OEM; customer;0.0;2006-05-26 00:00:00.000;ITA
4f37c65795da03cc8da3bbaa74eae283e8d9e757;Europe;Client numero 1293;aftermarket_only; customer;3.0;2010-05-12 00:00:00.000;FRA
556afccf3d791d53b942bbcb1830ba5933672a56;Europe;Client numero 509;OEM; customer;;2010-01-27 00:00:00.000;SWE
789d8b0597846b77a5c877adb2afcec017b9dd25;Europe;Client numero 412;OEM; customer;7.0;2009-04-23 00:00:00.000;NLD
8001cb39d82522720e37c77a2d7c5ff049481de2;Europe;Client numero 894;aftermarket_only; customer;0.0;2014-03-13 14:47:33.000;FRA
cc8105743c96c45a36a92fe986f4636514f33427;Europe;Client numero 1601;distributor; customer;0.0;2015-11-03 11:05:39.000;RUS
d23dabe82950242789e7206d66de3528dd973e00;Asia;Client numero 1570;OEM; customer;0.0;2009-09-01 00:00:00.000;IRN
d6d72fbf1e58b0788a38d63565303870e830b3cc;Asia;Client numero 881;OEM; customer;0.0;2009-03-17 00:00:00.000;IND
ef6fa10c16ac669a7b41976955a955d82083bcbe;Europe;Client numero 3334;OEM; customer;0.0;2007-01-19 00:00:00.000;NLD
fe8dbabf657839f5544d851c945782d04b0b7379;Europe;Client numero 3158;OEM; customer;3.0;2003-12-01 00:00:00.000;DEU
16e55d55fa1c0ecd4341107ddf18759d6059f883;Europe;Client numero 3177;OEM; customer;0.0;2015-04-23 11:36:45.000;NLD
318122226412beec9dd730eb964c0f973dfc7a23;Europe;Client numero 3598;distributor; customer;4.0;2007-05-31 00:00:00.000;SWE
3c9cb8aef5b3eb696e6f86f8cedf876680029b31;Europe;Client numero 1313;OEM; customer;0.0;1901-01-01 00:00:00.000;NLD
4224469d6f7855d70e299172b5fd7b60ae1863db;Asia;Client numero 2079;OEM; customer;0.0;1901-01-01 00:00:00.000;JPN
58bb06bd2b976a672e808b248878798be3a6c37d;Europe;Client numero 2919;aftermarket_only; customer;0.0;2016-06-21 10:24:00.000;LVA
70c373d138babc85ac193389b248c9d2cc299ee7;;Client numero 3474;OEM; customer;0.0;1901-01-01 00:00:00.000;
8837163dc410bacb615574a45576dfe8d6292796;Europe;Client numero 617;OEM; customer;0.0;2010-07-21 00:00:00.000;ITA
89fd86e3a51eae52b685ce2bb3eecd0d56ceb2ae;Europe;Client numero 1845;distributor; customer;1.0;2006-06-01 00:00:00.000;POL
949ca737b489b2af7ee7dbc5aa0a5ae8aea0f4d9;Americas;Client numero 619;OEM; customer;0.0;2010-01-20 00:00:00.000;MEX
b5c47b059b1e2a1083c70aa7a2413ab13b7ff349;Europe;Client numero 993;OEM; customer;1.0;2015-09-08 12:04:18.000;ESP
d0f731538659fbc68edb3c1cfa5bd8346712f261;Asia;Client numero 3539;OEM; customer;0.0;2011-03-30 00:00:00.000;CHN
d3036f27d5964fe306dd263f927dabfdd06b0843;Asia;Client numero 2169;OEM; customer;2.0;2005-10-11 00:00:00.000;IND
f423ea814809806a4f60b863429752e7d734e7f7;Europe;Client numero 543;aftermarket_only; customer;4.0;2003-12-01 00:00:00.000;DEU
036210f399102d8ac1cce2a7f13e51d94556bfee;Europe;Client numero 2209;OEM; customer;0.0;2014-03-19 14:55:26.000;ITA
1fbecead21a77b5baecbcf35405a74ebc4e5a289;Europe;Client numero 3426;aftermarket_only; customer;0.0;2010-02-05 00:00:00.000;DEU
21c9fd8d25cc6dc927c0c09223717a6af0497684;Europe;Client numero 83;OEM; customer;0.0;1901-01-01 00:00:00.000;NLD
553614cda60a8839e6021a1ec10a65c340c38eed;Europe;Client numero 1931;OEM; customer;;2008-02-05 00:00:00.000;DEU
562e56bd4ea71e2bf3e8c58d890f6e79dc97c443;Europe;Client numero 3530;OEM; customer;0.0;2011-02-24 00:00:00.000;FRA
67494f8644e92e4627eecf2a4cf97ea2cf3df109;Asia;Client numero 1283;distributor; customer;0.0;2011-08-04 00:00:00.000;CHN
8a66477a9fdec8532407ad00e2e1c4bb9d69ad2e;Europe;Client numero 3295;OEM; customer;0.0;2014-07-30 13:35:30.000;NLD
8f1815b0b87f35ee66ee53ba56994090d48ff5f6;Asia;Client numero 1558;aftermarket_only; customer;;2015-12-18 06:01:20.000;JPN
a22a0431f63b4074f1a88848f1e6e66e30b4fb79;Europe;Client numero 2540;OEM; customer;0.0;2007-08-01 00:00:00.000;ESP
c34185fb4f5f868f023438fed8c916bbf067e15b;Asia;Client numero 2003;OEM; customer;0.0;2009-02-26 00:00:00.000;CHN
c7969b2ab2a44a35420383fb3d2d22b894bc91c9;Europe;Client numero 944;OEM; customer;0.0;1901-01-01 00:00:00.000;FRA
d3cd344634351a7f2e04551715a8ffae8a7b1f86;Americas;Client numero 123;OEM; customer;1.0;2011-12-22 00:00:00.000;USA
dc151a00528acb6ef6deb51ce4e70d6defd7ae75;Europe;Client numero 2135;OEM; customer;8.0;2006-01-09 00:00:00.000;NLD
32872c8fb412d957f1a3c544c8e8f48ac5943ff0;Europe;Client numero 227;OEM; customer;0.0;2009-01-12 00:00:00.000;GBR
335a9fa11d258c8697547a55501ab962b5e884e2;Europe;Client numero 1627;OEM; customer;0.0;2015-01-05 11:20:06.000;FRA
3fc4069b4a81ac436d0e802c8d1354e16c50e337;Europe;Client numero 1212;OEM; customer;1.0;2006-10-25 00:00:00.000;ITA
4c8916cada751115167ef13bfdab878ebe5ae052;Asia;Client numero 2365;distributor; customer;0.0;1901-01-01 00:00:00.000;JPN
63f150881bba51e262b5b4c03fe612fe666d2d84;Europe;Client numero 873;aftermarket_only; customer;0.0;2010-12-06 00:00:00.000;DEU
6ae593bb097e5f965db76cde857b91062e04ffa7;Europe;Client numero 615;OEM; customer;0.0;1901-01-01 00:00:00.000;FRA
7aea3556b9d82b884db0e02de9b7de13a1d6c7b1;Europe;Client numero 2369;OEM; customer;0.0;2014-09-12 14:56:55.000;ITA
9d8eb8f0690d9e435a6dde39a8c8a32559870aba;Europe;Client numero 148;aftermarket_only; customer;0.0;2013-02-28 11:56:29.000;UKR
a824c95c42f04382f2e2c89b5cf3e8ba44a3274a;Europe;Client numero 1491;distributor; customer;2.0;2005-10-13 00:00:00.000;NLD
c5d0bcd2db3812becf01e4839418eec6b8967dcd;Asia;Client numero 581;OEM;indirect customer;0.0;2013-09-09 08:51:43.000;CHN
ccc3cffb039c5d1f52f900e4b469704e4ad41974;Europe;Client numero 2225;OEM; customer;3.0;2003-12-01 00:00:00.000;DEU
e092ea8c827a685c72d5179b07ad51b070dc96ab;Europe;Client numero 2743;aftermarket_only; customer;0.0;2011-01-18 00:00:00.000;GBR
0fa1a923a9b61d2801083164dad046c05db8c82e;Europe;Client numero 3560;OEM; customer;0.0;2015-01-28 11:01:19.000;RUS
162b3b8db53acc49e7f773ba587773ea7b99f4e3;Europe;Client numero 490;OEM; customer;7.0;2003-11-25 00:00:00.000;ITA
1eb5a0ba3c08002f389ab431f187a9012f7e672a;Asia;Client numero 1949;OEM; customer;0.0;2011-09-14 00:00:00.000;CHN
33dff2db75c8546e1590b9b1a4e30fc05900883b;Europe;Client numero 925;distributor; customer;6.0;2010-09-10 00:00:00.000;BEL
456b4880b0bec86885be500d0f9c43212ed3f124;Europe;Client numero 2756;aftermarket_only; customer;1.0;2015-08-03 14:13:59.000;DEU
69a98a4ca6b0a29a1c11961d47601772a0aa2262;Europe;Client numero 1985;aftermarket_only; customer;6.0;2005-05-31 00:00:00.000;NLD
742b3f43edde889477820c903a1ad810e55a9c7f;Europe;Client numero 685;OEM; customer;5.0;2002-01-01 00:00:00.000;ESP
a27f57dfe73dc070a8701501da8c0432780605b7;Americas;Client numero 2462;distributor; customer;0.0;2010-03-30 00:00:00.000;CAN
a3dd5cb27fa5e45f2f97101fdf384dd8cfb41155;Europe;Client numero 1516;distributor; customer;0.0;2008-04-03 00:00:00.000;FRA
b0707b86a14bc92dd9edb776f4f063f7b877dfe8;Europe;Client numero 1085;distributor; customer;3.0;2003-12-01 00:00:00.000;DEU
b10b6304542b7cfcf6ca749c998c5542ed2b989c;Europe;Client numero 1528;distributor; customer;0.0;2009-12-02 00:00:00.000;SWE
d60606830ff07987f44886117b40dcd07bc5ac77;;Client numero 701;OEM; customer;0.0;2006-01-01 00:00:00.000;
09be35555838677b333eb81580c2b206335c0885;Europe;Client numero 955;aftermarket_only; customer;0.0;2012-11-13 10:13:09.000;GBR
0cb6fdc312697e98094299aa2cea17a83bd7d8ee;Europe;Client numero 168;OEM; customer;4.0;2003-11-25 00:00:00.000;ITA
1d00fe2839390d9d72a6f1bda3e61cccaf034bd6;Asia;Client numero 1350;distributor; customer;0.0;2009-02-12 00:00:00.000;TUR
410cfabf3a0e440d721ec94c475f133de673f97d;Europe;Client numero 2752;OEM; customer;0.0;1901-01-01 00:00:00.000;FRA
535d652bc73484b6321a46517301e2cef4ea0b55;Europe;Client numero 1598;aftermarket_only; customer;0.0;2009-10-14 00:00:00.000;SVK
68a1eb1ecc9d53b295434017c7d0c08e0fc952dd;Europe;Client numero 3296;OEM; customer;0.0;2011-12-12 00:00:00.000;SVK
766ddfe8775e0b09336a53f4f3e231826330795e;Europe;Client numero 480;aftermarket_only; customer;0.0;2008-09-24 00:00:00.000;BEL
8f29aa4c7af5923e3fcb714174239bd550632c87;Europe;Client numero 234;OEM; customer;0.0;2013-10-28 08:58:05.000;ITA
9475a391f9f4ee6e0e0fc4eaa7a14edaa89b3f2c;Europe;Client numero 2332;OEM; customer;2.0;2005-01-01 00:00:00.000;ITA
9ab898ce4fc0247717e1585bcb24eb12d7582b4a;Oceania;Client numero 1467;distributor; customer;1.0;2010-12-10 00:00:00.000;AUS
d24c9dc83248eaaea9dc9c1c50043a331a3564ce;Asia;Client numero 2568;OEM; customer;0.0;2016-05-26 03:57:08.000;CHN
dfeaab1ddbce20690ba7caf95524690af699fbe7;Americas;Client numero 1551;OEM; customer;0.0;2012-02-08 00:00:00.000;USA
02c2b7de5e853e94782507df697bea57fa9a9395;Europe;Client numero 1748;aftermarket_only; customer;0.0;1901-01-01 00:00:00.000;POL
1c2a9db0248140ad5ed3115826d8cbc641105e95;Europe;Client numero 533;OEM; customer;1.0;2006-01-01 00:00:00.000;ITA
385e4966850eacece6c0d3e63ade27cef569d810;Europe;Client numero 3486;OEM; customer;0.0;2016-10-21 11:58:09.000;NLD
538901a51c07574c2d194114539c8ba139931d2a;Europe;Client numero 2384;aftermarket_only; customer;0.0;2015-09-26 09:13:22.000;BLR
58108bf764560668f1cbc043c94389245a3dbe3f;Europe;Client numero 2043;OEM; customer;0.0;2015-09-11 11:23:54.000;FRA
58cc14f1090d328464f327fe3c6b998d7bdc9158;Africa;Client numero 1503;distributor; customer;2.0;2004-08-19 00:00:00.000;ZAF
608c3df0b93948a13c42c6b7973d9cf67f7453c0;Europe;Client numero 2031;OEM; customer;3.0;2003-12-01 00:00:00.000;DEU
62e109482cd2ddb4dcbc60c492d1894c8d3a0306;Asia;Client numero 2397;OEM; customer;1.0;2007-09-04 00:00:00.000;IND
6c27971b31e14490d3fb687bc560bea4937f452c;Europe;Client numero 1941;aftermarket_only; customer;7.0;2008-10-01 00:00:00.000;CZE
99ff57518936be746f001ee5d08a8eb9d7bb0013;Asia;Client numero 1380;OEM; customer;0.0;1901-01-01 00:00:00.000;JPN
e7b8710414ea431b0ebe9ab0c162988f234144bc;Europe;Client numero 329;OEM; customer;0.0;1901-01-01 00:00:00.000;POL
f7d11f0e7cecc662797299c445ec4147c04fdda2;Europe;Client numero 2484;distributor; customer;3.0;2004-07-20 00:00:00.000;FIN
17993f5ed9bcc64e3a903bbd73de927710d32c08;Asia;Client numero 1377;OEM; customer;0.0;1901-01-01 00:00:00.000;JPN
2ad0f2e4acf5f1a8d5189d932c22e27b52abe946;Asia;Client numero 3191;distributor; customer;0.0;2011-07-01 00:00:00.000;CHN
678831b41228123ed88a0a5273552f292fc8202a;Europe;Client numero 3205;aftermarket_only; customer;0.0;2009-07-28 00:00:00.000;FRA
723deac3ae890dc7c495245cb2ed75c20edcf385;Asia;Client numero 1061;OEM; customer;0.0;2012-04-20 00:00:00.000;IND
7de8eff06ac29443c0cd881cabfcb91e46dc6266;Asia;Client numero 1750;OEM; customer;0.0;2011-02-17 00:00:00.000;CHN
bee324383045dc3350d0134e2d19618818189133;Europe;Client numero 2496;aftermarket_only; customer;6.0;2003-12-01 00:00:00.000;DEU
c44833540c3bfe678efdc0cb25b5bb4b1ae2754c;Europe;Client numero 1382;distributor; customer;0.0;2015-10-22 09:05:03.000;FRA
d6da8b975e12a77ee070446ea00fa67cddec50c3;Europe;Client numero 1389;OEM; customer;0.0;2013-01-23 10:10:33.000;CZE
e469d342ca7a764b3249f42bed098050f2fa48ad;;Client numero 2866;distributor; customer;0.0;2009-04-20 00:00:00.000;
edd64a470d684b598b92e49f9aa422a90ad1d26c;Europe;Client numero 1082;OEM; customer;0.0;1901-01-01 00:00:00.000;GBR
f897aac16819437039792a1c165eb79f0d995cff;Europe;Client numero 1329;OEM; customer;0.0;2013-01-08 16:49:40.000;FRA
fcf7c4306bffce8ef1c186e4b82bcdf90e95b316;Europe;Client numero 3384;OEM; customer;0.0;1901-01-01 00:00:00.000;NLD
2cf132526917fddc3958c59c9630415f9f12beff;Europe;Client numero 1577;OEM; customer;0.0;2013-09-03 12:26:32.000;NLD
2e43de78d469c43cb8228535da62a6455a0d05de;Asia;Client numero 2813;OEM; customer;0.0;2014-05-22 11:45:30.000;CHN
5ccd8b7a60923e504ad26ebeff3520e99cc14fb2;;Client numero 2453;distributor; customer;1.0;2006-03-22 00:00:00.000;
71570d8e86911a052069fbfb0d17ad8039affcb6;Europe;Client numero 462;aftermarket_only; customer;0.0;2014-01-30 17:17:16.000;LVA
763118380a702590dae2e60b31a68956363d1d6a;Europe;Client numero 279;OEM; customer;0.0;2011-04-06 00:00:00.000;DEU
8375a86fcec16809c19e21baee9a7795165b448d;Europe;Client numero 1752;distributor; customer;0.0;2016-05-27 10:02:17.000;BLR
9a690f756a0bafcc2c2ec3dbf7b84d0bb94ad5ca;Europe;Client numero 2958;OEM; customer;0.0;2006-12-13 00:00:00.000;FRA
ad71d3a4be27fea60e13185d4ffc35d037046bc4;Asia;Client numero 2843;distributor; customer;0.0;2012-11-08 07:24:13.000;CHN
b7e69af100579e76ae21dd462e6eb96ed5b9b179;;Client numero 2788;distributor; customer;0.0;1901-01-01 00:00:00.000;
c056f5edb457fa5c7892ecfe100748ce0856004b;Asia;Client numero 825;aftermarket_only; customer;0.0;2009-09-01 00:00:00.000;IRN
d0db3d6ab4cc42f1932d75995e4f6db1108a36f0;Americas;Client numero 3476;OEM; customer;0.0;2011-11-14 00:00:00.000;USA
e87f94cc5fa15398d68f2413433547b46ab9901e;Europe;Client numero 835;OEM; customer;0.0;2013-06-25 14:07:06.000;CZE
08e180e6bbbb4dd812c70e4d41c0b29671201ab2;Europe;Client numero 1540;OEM; customer;0.0;2011-01-14 00:00:00.000;SWE
206c24c7c4213bc9a6760655e6b3266d71d0f8f7;Asia;Client numero 605;OEM; customer;0.0;2016-02-25 07:12:16.000;CHN
3eed7723ceb0e74ece9ce3e2258ff7f54c033754;Asia;Client numero 1742;aftermarket_only; customer;0.0;2009-06-01 00:00:00.000;JOR
3f83ed45f79daa8eaea12d0e4628907fde875d6f;Europe;Client numero 2561;distributor; customer;0.0;2011-01-13 00:00:00.000;CZE
49389d088e8d87f673d0e33d1131f4355e14d49c;Europe;Client numero 44;aftermarket_only; customer;8.0;2003-12-01 00:00:00.000;DEU
517fa756ae8b06f96432cc467617a5251f3d4553;Europe;Client numero 420;OEM; customer;3.0;2003-12-01 00:00:00.000;DEU
57c703f88089f2f41d6d08ecc63550cb62c17662;Asia;Client numero 3097;OEM; customer;0.0;2013-10-09 11:16:28.000;CHN
887a2fa8f2bac5043d7ecbe41c43731b66b84424;Europe;Client numero 1485;OEM; customer;3.0;2010-06-03 00:00:00.000;FRA
8ee302b2168ba48391b6d94752d5694f89fa6cd8;Asia;Client numero 2908;OEM; customer;0.0;1901-01-01 00:00:00.000;JPN
dbf44341b2c35791018b90e3dde37eefd3a6323e;Asia;Client numero 2835;distributor; customer;0.0;2009-05-21 00:00:00.000;CHN
deb5fce09a4d888d000f0c8770c3910947863b9e;Americas;Client numero 2937;OEM; customer;0.0;2013-09-13 17:23:42.000;USA
eb72a8f7643ace960ed14012b3b0bacb4f900fd9;Europe;Client numero 1904;OEM; customer;2.0;2005-01-01 00:00:00.000;ITA
2da559f39479bc40ffba20dd19f9787400173b4c;Europe;Client numero 1213;OEM; customer;3.0;2003-12-01 00:00:00.000;DEU
5320c533679e516d32c3d5534882966d2eec668b;Asia;Client numero 3572;OEM; customer;3.0;2012-05-31 03:41:05.000;CHN
6a286a25507912c6486cdc103d77bea2731642e3;Europe;Client numero 417;aftermarket_only; customer;0.0;2007-10-02 00:00:00.000;GBR
6adc3cc9fa11c52029b6469b657b7c40cac19a50;Europe;Client numero 3466;aftermarket_only; customer;9.0;2003-12-01 00:00:00.000;DEU
9228e3bfc1559fc9e2d43705f0896e6b7e0fc63e;Europe;Client numero 1844;OEM; customer;3.0;2003-12-01 00:00:00.000;DEU
979892a4001091bdf8271df6244a4497fd8171f9;Asia;Client numero 1853;OEM; customer;0.0;1901-01-01 00:00:00.000;JPN
9cde4404e0fe4e9b664b094e1563dee832aa6969;Asia;Client numero 1024;OEM; customer;0.0;2016-01-11 08:15:51.000;KOR
a92e8f406442d1af56bb6f478bdf14bab53ad35b;Europe;Client numero 1476;aftermarket_only; customer;7.0;2005-01-31 00:00:00.000;DEU
cc6e8ed361283d968d4ff1beb0ad9a3fca3ebca0;Asia;Client numero 2557;OEM; customer;2.0;2011-06-10 00:00:00.000;IND
da7403034d58cc9d9a81e2c9e81b67f2c26c9e43;Americas;Client numero 2160;OEM; customer;0.0;2008-02-15 00:00:00.000;ARG
dfd884e0ec16a0503a50d03ede58bd147819d466;Asia;Client numero 3194;OEM; customer;0.0;2015-01-09 08:45:05.000;CHN
f98788024c12715f5ecaba129365d3ee09ade1d0;Europe;Client numero 1710;OEM; customer;0.0;2006-02-24 00:00:00.000;SWE
082251d4621d98c2252ee269f45dbe6f7e7b4cb1;Europe;Client numero 868;OEM; customer;13.0;2003-12-01 00:00:00.000;DEU
2d86735b5cffa0433054351b48903d12acd12381;Asia;Client numero 2722;OEM; customer;0.0;1901-01-01 00:00:00.000;JPN
527b08035a3c164d6c3e7499afec24c2c43f49da;Americas;Client numero 1927;OEM; customer;0.0;2009-08-25 00:00:00.000;USA
895e30474fcc771426c55d0b6ed9f516c11cb2c4;Americas;Client numero 1738;OEM; customer;1.0;2009-12-02 00:00:00.000;USA
89dfc4640200b67be7886bc1ba535cebfbbd2d2c;Europe;Client numero 1083;OEM; customer;0.0;2014-03-03 11:55:00.000;GBR
a2f85b349037fff138b3c1325789541da00cdba1;Europe;Client numero 3082;aftermarket_only; customer;0.0;2013-03-08 15:05:20.000;NLD
aaaa24967af9857890cf877e29861716cacd748e;;Client numero 2845;distributor; customer;1.0;2006-12-15 00:00:00.000;
b049b78a0838be7843bb8327e4c4e2e92502c65b;Europe;Client numero 2706;OEM; customer;0.0;1901-01-01 00:00:00.000;GBR
b6bde9e7033832eda79ad6cc59d6e2d3a27ee2b8;Europe;Client numero 10;OEM; customer;0.0;2007-02-15 00:00:00.000;GBR
dcd674729bc7f600fd5fa8544b40597974184beb;Americas;Client numero 1497;distributor; customer;12.0;1994-04-21 00:00:00.000;USA
1068dc365a6e4fc079aaf3ccae3871065ee0df69;Europe;Client numero 2615;OEM; customer;0.0;1901-01-01 00:00:00.000;FRA
4a1b2b5d249d1e1632744839cca3ef35a711e406;Europe;Client numero 2991;distributor; customer;6.0;2010-05-06 00:00:00.000;FRA
4d5d2a782e4d3666cee3156a7d3010b3c80ecc03;Asia;Client numero 3110;OEM; customer;0.0;1901-01-01 00:00:00.000;JPN
5560847b09c7d0ae96aea20641daabb208faaa3d;Europe;Client numero 1789;aftermarket_only; customer;0.0;2009-03-20 00:00:00.000;DEU
7095f9b25c80f85f744c82ae27850cfd851a3c8f;Asia;Client numero 3120;OEM; customer;0.0;2014-07-16 10:30:50.000;IND
784c764427e82f4b39d670cb3d33fe31efc3e883;Europe;Client numero 647;OEM; customer;2.0;2006-07-31 00:00:00.000;FRA
8d5c4e0ad2552338f3e23462b80d15c6fbfca839;Europe;Client numero 311;OEM; customer;4.0;2003-12-01 00:00:00.000;DEU
9ba756decb340f00249e69d042da975ff429144b;Europe;Client numero 133;OEM; customer;0.0;2015-08-03 12:46:20.000;GBR
a1b7bd8f683e2361cc5053a735f1665dab57846b;Europe;Client numero 2591;OEM; customer;0.0;1901-01-01 00:00:00.000;GBR
d0d6595d08474e615f03b9af20759e4f9b22b5bf;Europe;Client numero 2612;distributor; customer;0.0;2011-12-15 00:00:00.000;DEU
187828152261c1e7ec3c462bb9f348f53fe5d47c;Asia;Client numero 560;OEM; customer;0.0;2012-09-05 03:33:17.000;KOR
2522bb542b5660fba5c093008e49425db0159a28;Europe;Client numero 312;OEM; customer;3.0;2003-11-25 00:00:00.000;ITA
4613c39ebee33934af8e27dac0371b4b3a4f6732;Asia;Client numero 300;OEM; customer;1.0;2010-12-15 00:00:00.000;CHN
5580123b3bd2807e3585fe5596f80c979ae0787e;Asia;Client numero 2797;distributor; customer;0.0;2014-06-11 07:56:06.000;CHN
631388f9227db8971e4982849db31204f351c552;Asia;Client numero 1400;OEM; customer;0.0;2011-12-30 00:00:00.000;CHN
9e313798e324db2242afd0da7335b4b521389221;Europe;Client numero 2651;aftermarket_only; customer;0.0;2007-02-20 00:00:00.000;DEU
be49d23053c76ef5de2ece8173811c54269aea32;Europe;Client numero 48;OEM; customer;1.0;2011-03-09 00:00:00.000;ITA
ca27b34370971d6cb66800f683dccb601e71a6bf;Europe;Client numero 2772;OEM; customer;0.0;1901-01-01 00:00:00.000;FRA
d6af25593cbff0d0327df59971f915793c0b65c3;Europe;Client numero 2274;OEM; customer;2.0;2009-12-07 00:00:00.000;AUT
f04e49ec0acfd658a236a47b58ef3d4aabb03541;Europe;Client numero 3253;OEM; customer;3.0;2011-10-07 00:00:00.000;FRA
03539de5abb07d3b8eb49ba4390ea91ecb051d58;Asia;Client numero 3570;OEM; customer;1.0;2010-12-15 00:00:00.000;CHN
13ff4661d7a214caf1b2177c8f73f921ec34a856;Europe;Client numero 2402;aftermarket_only; customer;4.0;2003-12-01 00:00:00.000;DEU
348fc9b8e4b56837a3a357c3c314e3a6c1002337;Europe;Client numero 2639;aftermarket_only; customer;6.0;2005-02-18 00:00:00.000;ITA
3f6c28b197937d9908da0980c1f4c729bca0dd05;Europe;Client numero 1561;OEM; customer;3.0;2004-03-05 00:00:00.000;GBR
ab38734971df2258450f920c82611400a3c70bc8;Europe;Client numero 1363;OEM; customer;8.0;2003-11-25 00:00:00.000;ITA
ae8048412e2c823dce78117440481f871849eec0;;Client numero 1090;distributor; customer;0.0;1901-01-01 00:00:00.000;
b14195c75e1a2b55e2b58ee2649cd8809f00303f;Europe;Client numero 1594;OEM; customer;1.0;2014-11-12 14:59:24.000;CZE
b25a7be39ec8f9b9b04ae218cfda1a947311dc76;Europe;Client numero 3596;OEM; customer;3.0;2003-12-01 00:00:00.000;DEU
c9aa344f28bf2434df0c726e661e4043af603ec7;Asia;Client numero 920;aftermarket_only; customer;0.0;2014-08-27 10:35:42.000;SGP
2391ee1c7c130336370fe31a2949a0215d737a66;Americas;Client numero 3237;OEM; customer;0.0;2012-11-21 16:16:13.000;USA
